,ResponseId,human1,human2,human3,human4,human5,human6,human7,human8,phuman1,phuman2,phuman3,phuman4,phuman5,phuman6,phuman7,phuman8,relneg1,relneg2,relneg3,relneg4,rsrm1,rsrm2,rsrm3,rsrm4,aut1,aut2,aut3,rel1,rel2,rel3,rel4,prel1,prel2,prel3,prel4,evound1,evound2,evound3,evound4,evound5,evound6,evound7,evound8,evound9,evound10,evound11,evound12,evound13,evound14,race,course,semester,gender,biomajor,religion
3508,R_2dGUQUS0sP8qDmc,3,3,3,3,3,3,3,3,3,4,2,4,3,4,3,3,1,1,1,1,5,3,3,3,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,44,3,1,0,2
3509,R_2dM9Lf9dsmAXJVC,3,3,3,2,3,3,2,3,4,4,4,3,4,4,4,4,1,1,1,1,4,4,5,5,3,3,3,5,5,5,5,5,5,5,4,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4,44,3,1,0,2
3510,R_2DNW5jXgzDTYQ1N,2,4,5,1,5,5,3,5,5,5,5,5,5,5,5,5,1,1,1,1,3,6,6,6,6,5,5,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,1,1,0,1,1,1,1,4,44,3,2,0,2
3511,R_2DY35ULGxccScZi,1,2,3,2,2,2,4,5,1,3,3,3,3,3,3,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,1,0,1,1,1,0,1,1,1,1,1,4,44,3,1,0,2
3512,R_2EoXyXCrIN6cxU1,3,5,3,3,5,5,3,5,4,5,5,4,5,5,5,4,1,1,1,1,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,44,3,2,0,2
3513,R_2P5wDktu2oly9TK,2,4,4,1,4,5,3,4,1,3,2,2,2,2,1,4,2,2,2,2,2,4,4,4,2,2,2,5,5,5,5,5,5,5,5,0,1,1,1,1,0,0,1,0,1,1,1,1,0,4,44,3,1,1,2
3514,R_2PhQLAbsgx5R3tK,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,5,1,1,1,1,6,5,5,5,5,4,5,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4,44,3,2,0,2
3515,R_2qkl9a6JIYlBTst,3,3,4,2,4,4,3,4,4,4,4,4,4,4,4,4,1,1,1,1,6,6,6,6,5,6,6,5,5,5,5,4,5,4,4,1,0,1,1,1,1,0,1,0,1,1,0,1,0,4,44,3,1,1,2
3516,R_2QSuznczHSs8jkM,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,2,5,5,2,2,2,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,1,0,1,1,0,1,1,4,44,3,2,0,2
3517,R_2rNQsdfsMukcyBh,2,2,4,3,2,3,3,4,4,4,4,4,4,5,4,4,1,1,1,1,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,1,1,1,1,0,0,0,4,44,3,2,0,2
3518,R_2rOxEJYZxUoQsKw,4,4,3,3,4,4,2,4,3,3,4,3,4,4,2,4,1,1,1,1,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,0,0,1,1,0,1,0,4,44,3,1,0,2
3519,R_2SeEhbrSxf1ePRl,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,44,3,2,0,2
3520,R_2SHODvxqo56ftTc,4,3,5,5,4,3,4,5,5,5,5,5,5,5,5,5,1,1,1,1,6,6,6,6,3,4,4,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,0,0,1,1,1,0,4,44,3,1,0,2
3521,R_2sYook0cWQXM95J,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,1,1,1,1,0,1,1,1,1,1,1,1,0,1,4,44,3,2,0,2
3522,R_2TpbeeS54f8ayk3,2,2,4,1,4,2,2,4,2,2,4,3,3,2,3,4,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,1,1,1,0,0,1,1,0,1,1,4,44,3,2,0,2
3523,R_2urYLncZAIxKcS5,4,2,2,1,1,2,2,3,3,4,3,4,4,2,3,4,4,3,4,4,4,5,4,3,3,5,4,5,5,5,5,5,5,5,5,0,0,1,0,1,1,1,0,1,1,1,1,1,0,3,44,3,2,0,2
3524,R_2VdmW2Tc32jAMNl,2,3,3,2,2,3,3,4,2,3,3,3,3,3,3,4,1,1,1,1,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,1,0,1,0,1,1,1,1,0,1,1,0,0,0,1,44,3,2,0,2
3525,R_2VQrFbyRVpcqawu,2,2,3,2,3,3,2,3,3,3,4,3,3,3,3,3,1,1,1,1,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,1,0,1,0,1,1,1,1,0,1,1,0,0,0,4,44,3,2,0,7
3526,R_2wvrvoSciaEr8zA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,2,2,2,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,0,1,1,1,0,0,1,0,0,1,0,4,44,3,1,0,2
3527,R_2WvzplLkpMzM8Tr,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,0,1,1,1,1,0,1,4,44,3,2,0,2
3528,R_2xWZyTNsFTdQZME,1,1,2,2,2,2,2,4,3,3,3,3,4,4,3,4,2,1,1,1,5,5,5,4,5,5,5,5,5,5,4,5,4,4,4,1,0,1,1,1,1,1,1,1,0,1,1,1,1,4,44,3,2,0,2
3529,R_2Y9y3mZ0GgAUUV9,1,1,1,2,3,2,1,4,2,3,2,2,4,4,2,4,1,1,1,1,5,5,5,5,6,2,2,5,5,5,5,5,5,5,4,1,1,1,1,1,1,1,1,1,0,1,1,1,0,4,44,3,2,0,2
3530,R_2YEYnYi6nZt6TTA,4,3,3,4,3,4,4,3,4,5,3,4,4,4,4,2,1,1,1,1,4,5,2,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,1,0,0,0,0,1,0,4,44,3,1,0,2
3531,R_2YIZO54SmUzD8QA,1,4,3,1,4,3,3,4,4,4,4,4,3,4,4,4,2,1,1,1,3,3,4,5,5,3,3,4,5,4,3,5,5,5,5,1,0,1,0,0,1,1,0,0,1,1,0,1,0,4,44,3,2,0,2
3532,R_2YR59BvPIo7SpkX,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,1,1,1,1,5,6,6,6,5,5,5,5,5,5,5,5,5,5,5,0,1,0,1,1,1,1,1,0,1,1,1,1,1,2,44,3,2,0,2
3533,R_31EKHIsNs6215ZT,4,3,3,4,3,4,4,4,4,4,5,4,4,4,4,4,2,2,2,2,2,2,4,4,4,5,4,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,1,0,1,1,1,1,0,4,44,3,2,0,7
3534,R_333hwLFB1yzbvN5,1,2,3,1,2,4,1,4,4,4,2,4,5,5,4,5,1,1,1,1,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,0,1,0,1,0,1,1,4,44,3,1,1,2
3535,R_3dGIldUkUZvHIn9,3,4,2,3,4,4,3,4,4,4,4,4,4,4,4,4,2,2,2,2,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,1,0,1,1,1,1,0,4,44,3,2,0,2
3536,R_3dK4kkytL0sop62,4,5,5,4,5,5,4,4,5,5,5,4,5,5,5,5,1,1,1,1,3,6,4,6,6,6,6,5,5,5,4,5,5,5,4,1,0,1,1,1,1,1,1,0,1,1,1,1,1,4,44,3,2,0,2
3537,R_3EAUx51AK8A22MB,3,2,2,3,2,2,3,3,3,2,2,4,2,2,4,4,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,1,1,1,1,0,0,0,1,0,1,4,44,3,1,0,2
3538,R_3ELPGC0XsyNLlx1,1,1,4,1,2,2,1,4,5,4,4,5,5,4,5,5,1,1,1,1,6,6,6,6,6,6,6,5,5,5,4,5,5,5,5,1,0,1,1,1,1,1,1,1,1,1,1,0,0,4,44,3,2,0,7
3539,R_3Ep4OjbeVVPSDyd,3,3,3,2,4,3,4,4,2,2,3,3,3,3,3,3,1,1,1,1,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,0,0,1,1,0,1,1,0,1,1,1,1,1,0,4,44,3,1,0,2
3540,R_3fk5A00JryLBGSi,3,5,5,1,5,5,1,5,5,5,5,5,5,5,5,4,1,1,1,1,6,6,6,6,6,6,6,5,5,5,5,5,5,5,4,1,0,1,1,1,1,1,1,1,1,1,0,1,0,2,44,3,1,0,2
3541,R_3FPZFLqjlGxq8AM,3,3,3,3,4,4,3,4,4,4,4,3,4,4,4,4,1,1,1,1,5,5,5,5,3,4,5,5,5,4,4,5,5,4,3,0,0,1,1,0,1,1,0,1,1,1,0,1,1,4,44,3,2,0,2
3542,R_3hEFwrjwWJPRGXQ,1,2,1,1,4,4,1,5,4,2,1,2,4,4,2,5,1,1,1,1,5,5,5,5,5,6,6,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,0,0,1,1,1,1,0,4,44,3,2,0,2
3543,R_3hmDgbvfovKbv8Q,2,2,2,2,2,2,2,2,4,3,3,4,4,4,4,4,1,1,1,1,2,4,5,5,4,4,4,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,1,0,1,0,0,1,0,4,44,3,1,0,2
3544,R_3I50UfIIn8Q40e8,3,4,3,5,4,4,4,3,4,5,3,4,5,5,5,4,1,1,1,1,4,3,5,6,3,4,5,4,5,4,5,4,5,4,5,0,0,1,1,1,0,1,1,1,1,0,0,1,1,4,44,3,1,0,2
3545,R_3ilsqucpnzLQs6v,1,2,2,1,4,3,1,5,2,2,3,2,2,2,2,4,1,1,1,1,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,1,1,0,1,0,0,0,1,0,0,0,4,44,3,1,0,2
3546,R_3iOaXIrASoCy4xb,1,2,2,1,1,2,1,4,2,4,4,1,4,4,2,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,0,0,1,1,0,0,0,1,1,1,0,4,44,3,1,0,2
3547,R_3iVDGVHoTberSNt,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,4,1,1,1,1,3,6,6,6,3,3,3,5,5,5,5,5,5,5,5,1,0,1,1,1,0,1,1,1,1,1,0,1,0,4,44,3,2,0,2
3548,R_3j1D1i6rDlsgkoa,2,3,4,2,4,4,4,4,3,3,3,4,4,4,4,4,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,1,0,1,1,1,1,1,1,0,1,1,0,1,0,4,44,3,2,0,2
3549,R_3J9lUg47gjJ6zhb,1,1,1,1,3,2,2,4,2,2,4,1,3,2,2,5,1,1,1,1,6,6,3,6,4,4,4,5,5,5,5,5,5,5,5,1,0,0,1,1,1,1,1,1,1,1,1,1,0,4,44,3,1,0,2
3550,R_3JJdmVA0cWFklTr,4,3,4,4,3,2,5,4,3,3,5,3,4,4,4,4,3,1,4,1,3,3,6,6,1,2,2,5,5,5,4,5,5,5,4,1,0,1,1,1,1,1,0,1,1,1,1,1,1,4,44,3,2,0,2
3551,R_3JsHkcoUXeDVvBO,1,4,2,1,4,4,1,4,2,2,2,1,2,3,2,4,3,2,2,2,4,6,5,5,3,2,3,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,1,1,1,1,1,1,0,4,44,3,1,0,2
3552,R_3k6wc21w38SW83h,2,2,1,3,4,4,3,3,2,3,3,4,4,4,5,3,1,1,1,1,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,1,0,1,1,1,1,0,4,44,3,2,0,2
3553,R_3L7qMLoZIbQIA7X,3,3,3,3,3,4,4,5,5,5,5,5,5,5,5,5,1,1,1,1,6,6,6,6,6,6,6,5,5,4,3,5,5,5,5,1,0,1,1,1,1,1,1,0,1,1,1,1,0,3,44,3,1,0,2
3554,R_3nla6OXFIDMgq6e,1,2,3,2,1,2,1,3,3,3,4,2,4,4,3,4,2,1,3,1,2,2,4,6,2,3,3,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,1,1,0,1,1,1,0,4,44,3,1,0,2
3555,R_3oNiDpG3h643wyK,3,3,3,2,4,4,2,4,5,5,5,5,5,5,5,5,1,1,1,1,2,2,2,2,5,3,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,44,3,2,0,2
3556,R_3Opud5UVQYUzi7z,3,3,3,3,3,3,3,3,4,4,4,4,5,5,5,2,1,1,1,1,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,0,0,0,1,0,0,0,4,44,3,2,0,2
3557,R_3P5of5eubdKnYAX,1,2,2,2,3,3,2,4,2,2,3,2,4,4,2,4,1,1,1,1,5,6,6,6,3,4,4,5,5,5,5,5,5,5,5,1,0,0,1,1,1,1,1,1,1,1,1,1,1,4,44,3,1,0,2
3558,R_3P6VqqgT0WdHRsx,2,2,3,3,4,3,2,4,4,5,4,4,5,5,4,5,1,1,1,1,4,5,6,6,6,6,6,4,5,5,4,4,5,5,5,1,0,1,1,0,1,1,1,1,1,0,1,0,1,4,44,3,1,0,2
3559,R_3PZH91yNIwuMjJp,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,2,2,2,2,5,5,4,5,3,4,4,5,5,5,5,4,5,4,4,1,1,1,1,1,1,1,1,0,1,1,1,0,1,3,44,3,1,0,2
3560,R_3qU5MlYIDanzPM8,4,3,4,4,3,4,4,4,4,5,5,4,4,3,4,4,1,1,1,1,5,6,6,6,4,4,4,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,0,1,1,0,1,1,1,4,44,3,2,0,2
3561,R_3RmzAlN7OjYKM1s,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,1,1,1,0,1,1,1,4,44,3,1,0,2
3562,R_54t0hq1Gw9hqLn3,1,3,4,1,4,4,1,5,3,4,4,4,4,4,4,5,2,1,1,1,4,4,4,4,5,4,4,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,1,1,1,1,0,1,0,4,44,3,2,0,7
3563,R_5mT4fZFEbs4aXGF,2,2,2,4,2,2,4,4,4,2,4,4,2,2,4,4,1,1,1,1,4,5,4,5,3,3,3,5,5,5,5,5,5,5,5,1,0,1,0,0,1,1,0,0,1,1,1,1,0,2,44,3,2,0,2
3564,R_7UutCTeSC21dmlr,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,6,5,6,6,2,4,4,5,5,5,5,5,5,5,5,0,1,1,1,1,1,1,1,1,1,1,1,1,0,4,44,3,2,0,2
3565,R_8IiOWi5zNHUIByx,1,1,2,2,3,3,2,4,3,3,3,3,3,3,3,4,1,1,1,1,3,6,5,5,4,5,5,5,5,5,5,5,5,5,5,0,0,0,1,1,1,1,0,0,1,1,0,1,0,4,44,3,2,0,2
3566,R_9M5wFUGV1vsjTr3,2,2,2,1,2,2,2,3,2,2,2,2,2,2,2,4,1,1,1,1,4,3,3,4,6,6,6,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,1,1,0,1,1,1,0,4,44,3,1,0,2
3567,R_AEFPypde5hyKOfT,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,1,1,1,1,4,4,4,4,4,4,4,5,5,5,5,5,5,4,4,1,0,1,1,0,1,1,1,0,0,1,0,1,0,4,44,3,2,0,2
3568,R_bBoNUY8R3jcnr8J,4,4,4,4,5,4,4,5,4,4,4,4,5,5,4,4,1,1,1,1,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,1,0,1,0,1,1,0,0,0,1,1,0,1,0,3,44,3,1,0,2
3569,R_bwJ0luTiuOMcJIR,2,4,4,3,3,3,3,4,2,2,1,3,2,3,3,5,2,1,3,1,6,6,6,6,4,6,6,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,0,0,1,1,0,0,0,4,44,3,1,0,2
3570,R_cH0LjwuYjFkFv1v,2,1,3,3,2,3,4,4,3,2,3,3,3,3,4,4,1,1,1,1,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,0,1,0,1,0,1,1,4,44,3,1,0,2
3571,R_eJKMmWoJCdIH16N,4,4,3,4,4,3,3,4,4,4,4,4,4,4,4,4,2,2,2,2,5,6,6,6,5,6,6,4,4,4,4,4,4,4,4,0,0,1,1,1,1,1,0,0,0,0,0,0,0,3,44,3,2,0,2
3572,R_eQVJ3PbeBzYHmfL,1,1,2,2,3,2,2,4,5,4,4,5,5,5,5,5,1,1,1,1,6,6,6,6,5,6,6,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,0,0,1,1,1,1,1,4,44,3,2,0,2
3573,R_PYBPztCilrx6WQN,2,4,3,2,4,3,2,4,2,4,3,3,4,4,3,4,1,1,1,1,3,3,3,3,5,5,5,5,5,4,4,5,5,5,5,0,0,0,1,0,0,1,1,1,1,0,1,1,1,3,44,3,1,1,2
3574,R_sARq6AC4lf8M1cB,1,1,1,1,1,2,2,4,2,1,1,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,2,5,5,5,4,5,5,5,4,0,0,1,1,1,1,1,1,1,1,1,1,1,0,3,44,3,2,0,2
3575,R_SHKeeixigMMpB6N,3,2,4,2,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,4,4,3,3,3,4,5,5,4,5,5,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,44,3,2,0,2
3576,R_sLSwvAqHetfyrjH,3,3,5,3,3,3,3,4,4,4,4,3,3,3,4,4,1,1,1,1,4,5,6,6,2,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,44,3,2,0,2
3577,R_sLTbgrWafktom3f,3,4,4,4,4,4,4,3,5,5,4,5,5,5,4,3,1,1,1,1,6,6,6,6,6,6,6,3,3,2,1,4,5,3,2,0,0,1,1,1,1,0,0,0,0,1,1,1,1,3,44,3,1,0,7
3578,R_sNAsu2sZomWDkgp,3,4,4,3,4,4,3,5,5,5,5,3,5,5,4,4,2,2,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,1,0,1,1,1,0,1,1,1,0,1,0,4,44,3,2,0,2
3579,R_sNe9ib9Lwqda0nv,1,4,3,1,4,4,2,4,2,4,4,2,3,3,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,44,3,1,0,2
3580,R_snTpendgmevOoJb,3,3,4,3,4,4,2,4,3,3,2,2,3,2,3,5,1,1,1,1,6,6,4,4,5,5,5,5,5,5,5,5,5,5,5,0,0,1,0,1,1,0,1,0,1,1,0,1,0,4,44,3,1,0,2
3581,R_u8PnIvHUNnBuaPL,2,2,2,2,2,2,2,3,4,2,4,4,2,2,4,3,1,1,1,1,5,5,5,5,6,6,6,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,0,1,0,1,1,1,1,4,44,3,1,0,7
3582,R_UGEnaIXneLXIhnH,2,3,2,1,3,3,1,1,2,3,3,2,3,3,2,4,2,2,2,2,4,4,4,4,3,3,4,5,5,5,5,5,5,5,5,0,1,1,0,1,1,1,1,0,1,1,1,1,0,4,44,3,2,0,2
3583,R_UhC7TDp7LiKbd2V,2,2,2,1,2,2,1,4,4,3,4,4,3,4,3,4,1,1,1,1,4,4,4,4,6,6,6,5,5,5,5,5,5,5,5,0,0,1,1,1,1,1,1,1,1,1,1,1,0,3,44,3,2,0,2
3584,R_UuRB5o3wtO2uHU5,3,1,4,3,4,4,1,4,3,3,3,4,3,4,2,3,2,2,2,2,4,4,4,4,5,3,3,5,5,5,5,5,5,5,5,1,0,1,0,1,1,0,1,1,1,1,1,1,0,4,44,3,2,0,2
3585,R_vcW0tfNIoABuk9j,3,3,3,3,4,3,3,3,2,2,4,4,4,3,4,4,2,2,2,2,5,5,5,5,6,5,5,5,4,4,4,4,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,44,3,2,0,2
3586,R_VRr3Kic87KTC4h3,3,2,4,2,2,2,2,4,3,3,2,2,4,4,2,4,1,1,1,1,3,4,2,2,4,4,4,5,5,5,4,5,5,5,4,0,0,1,1,1,1,1,1,0,1,1,1,1,0,4,44,3,1,0,2
3587,R_wYLuVmHULMmIxhf,1,5,5,1,5,5,1,5,2,4,1,2,5,4,2,4,1,1,1,1,1,6,1,5,1,5,6,5,5,5,5,5,5,5,5,1,1,1,1,1,1,0,1,0,0,1,1,0,0,3,44,3,2,0,2
3588,R_XiZZxnfpXbYnCwN,3,2,3,3,4,4,3,4,5,3,3,5,3,3,5,3,1,1,1,1,6,6,6,6,1,6,6,4,5,4,4,5,5,5,4,1,1,1,1,1,1,1,1,0,0,0,1,1,0,4,44,3,2,0,2
3589,R_Xj2HWW6OhI2T3Ox,3,2,3,2,4,3,2,4,1,2,1,2,2,3,1,5,1,1,1,1,6,4,6,6,2,4,3,5,5,5,5,5,5,5,5,1,0,1,1,0,0,1,1,0,1,1,0,1,0,4,44,3,1,0,2
3590,R_XKQeob2jKEHC8wh,4,3,2,4,3,2,4,4,4,3,4,4,3,4,4,4,1,1,1,1,4,4,3,3,5,5,5,4,5,4,4,4,5,4,4,1,0,0,1,1,1,1,0,0,1,1,0,1,0,2,44,3,1,0,2
3591,R_xlS74HbZXka4Iz7,5,5,5,5,5,4,5,5,4,4,4,4,5,4,4,4,1,1,1,1,6,6,6,6,5,6,6,5,5,4,4,5,5,5,4,1,0,1,0,1,1,1,0,1,0,1,1,1,1,4,44,3,1,0,2
3592,R_yWIWOA0xG5awukx,1,1,1,1,1,1,1,5,1,2,2,1,1,2,1,4,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,4,44,3,1,0,7
3593,R_zUPEO89NYNUSD6N,1,4,4,1,2,2,1,4,5,5,5,5,4,5,5,5,1,1,1,1,5,5,6,6,4,4,4,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,44,3,2,0,2
3594,R_0DnZzWt3fvYo6wV,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,6,6,6,6,6,6,6,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,4,48,3,2,1,6
3595,R_10I9ZVb3QZu62jX,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,3,3,3,3,2,2,2,2,4,4,4,3,4,3,3,3,4,2,4,1,0,0,1,1,1,1,1,0,1,1,1,1,0,4,48,3,1,0,4
3596,R_10pIke2x6EwGb70,4,4,5,4,4,5,4,4,3,4,4,3,3,4,4,1,3,2,2,2,2,2,2,2,3,3,3,5,5,5,5,5,5,5,5,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4,48,3,1,1,2
3597,R_12fLw2MEjceabEI,4,4,4,5,4,4,4,4,4,4,4,5,4,4,4,4,1,1,1,1,6,6,5,6,6,6,6,4,5,4,4,4,5,4,4,0,0,1,1,1,1,1,1,1,1,1,1,1,0,4,48,3,1,0,2
3598,R_12KXiScMWVbV3aV,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,2,2,2,2,2,5,4,5,5,5,5,2,5,4,3,2,5,5,5,1,0,0,1,1,1,1,0,0,1,0,1,1,0,4,48,3,1,0,2
3599,R_12unFcnOXaveYtk,5,4,5,5,4,4,5,5,4,4,4,5,5,5,5,5,2,2,2,2,5,5,5,5,3,3,3,2,3,1,1,1,3,2,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4,48,3,1,0,2
3600,R_1C2YgbYEfGf4Ob6,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,1,2,1,3,3,4,4,5,5,5,2,4,3,3,1,4,3,3,1,0,1,0,1,1,1,0,0,0,1,0,1,1,4,48,3,1,0,2
3601,R_1d1cV51SXIPoZWf,4,3,4,4,4,3,4,4,5,3,3,5,3,3,4,4,1,1,1,1,6,6,6,6,6,6,6,4,4,4,4,4,5,4,5,1,0,1,1,1,1,1,0,0,1,1,0,1,1,4,48,3,2,0,2
3602,R_1dHycM6Rt2SX8DK,4,2,2,3,2,2,3,3,4,3,3,3,4,4,4,4,1,1,1,1,3,3,3,3,4,4,4,1,3,1,1,1,3,2,2,0,1,1,0,0,1,1,1,0,0,0,0,0,1,4,48,3,2,0,6
3603,R_1DvhKZnqTzSU40r,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,3,3,2,2,2,3,3,3,3,4,4,3,2,4,4,4,2,4,4,4,0,0,1,0,1,0,1,1,0,1,1,0,1,0,4,48,3,1,1,2
3604,R_1fdBI4laCkMHqjd,3,3,2,4,3,3,5,3,3,3,3,4,4,3,5,4,3,1,1,1,1,2,2,2,2,5,5,4,5,5,3,4,4,3,4,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,48,3,1,0,2
3605,R_1FtXlsrTxkMBhBi,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,2,2,2,1,4,4,4,4,6,6,6,3,5,4,4,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,3,2,0,2
3606,R_1FuY955qZm3sJZD,4,3,1,4,3,4,4,3,4,5,4,3,4,4,4,3,1,1,1,1,3,3,3,3,6,6,6,1,4,2,2,1,3,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,4,48,3,1,1,4
3607,R_1FzcBf2EWSMAiOL,4,3,4,4,3,3,4,3,4,4,4,4,4,4,4,4,2,2,2,2,3,3,3,3,5,3,3,2,3,2,3,3,3,3,4,1,0,1,1,1,0,1,1,0,1,1,0,0,1,2,48,3,1,0,6
3608,R_1g7qMERG8J4Qi7N,4,5,5,4,5,4,5,5,4,4,5,4,4,4,2,5,1,1,1,1,4,4,4,4,3,3,3,2,5,5,3,3,5,5,5,0,0,1,1,1,1,1,1,1,1,0,1,1,1,4,48,3,1,0,2
3609,R_1gLyHV1h2iuBg1A,5,3,5,4,5,4,5,3,5,5,5,5,5,5,5,5,2,2,2,2,5,5,5,5,5,5,5,1,1,1,4,1,1,1,3,0,0,1,1,1,1,1,0,1,0,1,1,1,0,4,48,3,1,0,6
3610,R_1H5CcKjzibMxpiB,4,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,5,5,5,5,5,5,5,2,4,4,4,2,4,4,3,1,0,1,0,1,1,1,1,1,0,1,1,0,0,4,48,3,1,1,7
3611,R_1HbFPtPN081iVNT,5,5,4,4,5,5,5,3,3,4,5,4,5,5,5,5,1,1,1,1,2,2,5,5,6,6,6,1,2,1,3,1,3,1,4,0,0,1,1,1,1,1,0,1,1,1,0,1,1,3,48,3,1,0,6
3612,R_1HnIIOtJUtmlV8W,1,2,4,2,4,4,2,4,1,4,4,2,4,3,2,4,3,3,3,3,2,2,2,2,4,4,4,4,4,3,2,4,4,4,2,0,1,0,1,1,1,1,1,0,1,1,1,1,1,4,48,3,1,0,2
